message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo
R_26l2l9FSAQm96PJ_5	R_26l2l9FSAQm96PJ	339	6.667000000000001	7.0	1	1	I don't know how they do it. They get abused in their own country, then abused by orgs that are supposed to help. I simply don't know why they would want to live. They are very strong. No org HAS to help them but if they sign up to help- then help. I think some are doing the best they can to help. However- more has to be done- Animals can't be left this way, so why can people?	sadness	2	2	1	35	45000	7.0	6.5	3.5	7.0	5.5	4.143	3.143	4.143	4.857	79	206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8525564834396286	2.7199454811428287	medium	medium	An essay about the article 339, written by a 35 years old white female, with a high school diploma, with an income of 45000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: neutral.
R_2EougSpp1xd4X4Z_1	R_2EougSpp1xd4X4Z	28	6.5	5.5	1	1	I just read an article about elephants and how they are becoming extinct due to people being more concerned towards their need fr ivory than they are for the precious lives of elephants. I don't understand why people have such little regards for the well being of the elephant species, knowing that they are on the verge of extinction and it upsets me severerly knowing that we are taking them for granted.	sadness	1	2	1	30	25000	7.0	5.5	4.0	7.0	5.5	5.0	3.857	4.0	5.0	72	207	0.14285714285714285	0.0	0.14285714285714285	0.0	0.07142857142857142	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.0	0.07142857142857142	0.07692307692307693	3.219942262772842	3.0484518408365093	medium	medium	An essay about the article 28, written by a 30 years old white male, with a high school diploma, with an income of 25000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_3MS8xER2c0yASHT_1	R_3MS8xER2c0yASHT	3	5.332999999999999	3.5	1	0	It brings me great sorrow to tell you about a horrific incident that left two children without parents after a mechanical failure at an amusement park. It is truly shocking and disturbing that this could have happened. Thee two kids lsot both parents and they watched them drown which is disturbing to think about.	sadness	1	4	2	25	66000	6.0	5.5	5.0	6.0	6.0	3.143	2.4290000000000003	2.571	3.714	54	208	0.2222222222222222	0.05555555555555555	0.0	0.0	0.05555555555555555	0.05555555555555555	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.05555555555555555	0.0	3.133718561720925	3.2507909575966973	medium	medium	An essay about the article 3, written by a 25 years old hispanic or latino male, went to college, with an income of 66000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_3pmv2YByMN0V6jP_1	R_3pmv2YByMN0V6jP	44	6.0	6.25	1	1	This was a terrible tragedy gone wrong, and honestly I don't really know if there was something that could be done about this before the event even happened? How did this man get into the airport with a gun? Was it because he did not pass through security before shooting this man or because he chose not to? I don't think something like this should have happens and being an airport i definitely don't think this should have happened at all assuming all the security that they do have in place how was this to happen?	sadness	2	5	1	33	25000	7.0	4.5	4.0	7.0	7.0	4.714	1.286	3.857	5.0	96	209	0.2222222222222222	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.2777777777777778	0.1111111111111111	0.05555555555555555	0.0	0.0	2.637032551213146	2.645565468343227	low	low	An essay about the article 44, written by a 33 years old white female, with a two year associate degree, with an income of 25000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_2QtuGK8mFnoRDra_5	R_2QtuGK8mFnoRDra	409	7.0	1.0	1	0	So what can we do when genocide occurs in different parts of the world?  Does prayer help? Will war help or hurt more?  When people do not get along, not because of a shortage of food or water, but rather because a belief system is not universal, that is a human tragedy.   Saudi Arabia and Iran are prime examples of animalistic behavior at this point in time.    We here in America pretty much  killed off the American Indians because we wanted the land.  Nothing different is happening in the Middle East.  We always hear that might makes right but that's not truly the case.  Might makes blight and generations suffer till most of it is forgotten.  The moral is too  learn from our mistakes and the bad aspects of what history tries to teach us .	sadness	1	6	1	65	190000	6.5	5.5	4.5	6.0	7.0	4.0	1.714	3.286	3.286	136	210	0.16666666666666666	0.08333333333333333	0.041666666666666664	0.10416666666666667	0.020833333333333332	0.14583333333333334	0.1875	0.14583333333333334	0.041666666666666664	0.0625	0.04	2.778631276237447	2.608921239694287	low	low	An essay about the article 409, written by a 65 years old white male, with a four year bachelor's degree, with an income of 190000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_2D8EJ23JFdZWYyR_3	R_2D8EJ23JFdZWYyR	213	7.0	5.875	1	1	Jose Fernandez was a pitcher for the Miami Marlins and unfortunately died in a major boating accident where they rammed a rock. I got to read more into his life and upbringing and it's truly sad to see such a good man fall in such a preventable way. I truly feel for all those who suffered his loss. It's such a sad event and it's stuff like this that makes you be more appreciative of the time you have.	sadness	1	2	1	26	23400	2.0	3.0	1.5	6.5	4.5	4.714	3.429	2.4290000000000003	4.714	79	211	0.1111111111111111	0.05555555555555555	0.1111111111111111	0.05555555555555555	0.1111111111111111	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.05555555555555555	0.08333333333333333	3.0254429665058464	2.721121356130021	medium	low	An essay about the article 213, written by a 26 years old white male, with a high school diploma, with an income of 23400$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_3e1PRXFPCHW02aE_1	R_3e1PRXFPCHW02aE	19	4.0	5.625	1	1	"I feel like the Syrian war situation is just completely out of control at this point, but what often bothers me more is that people who supported Obama for both terms had a sort of blind spot on this issue. When the Arab Spring happened and then the Libyan war and now the Syrian war (et cetera) there was very little meaningful opposition to it from the Democrat-voting side of the aisle. Republican lawmakers just pretended to be opposed to thwart Obama, if they even did that. In reality, the whole government supported ""removing Assad"" and because that objective was considered SO important, now we have the current situation of extreme tragedy. I feel like it is hard to convey how important this is."	sadness	2	6	1	39	45000	6.0	5.0	5.5	5.5	6.5	4.2860000000000005	1.714	4.143	4.571000000000001	124	212	0.2	0.06666666666666667	0.03333333333333333	0.1	0.03333333333333333	0.2	0.3333333333333333	0.03333333333333333	0.0	0.0	0.038461538461538464	2.7353836396187208	2.6336334357915407	low	medium	An essay about the article 19, written by a 39 years old white female, with a four year bachelor's degree, with an income of 45000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
R_25XQUsv31bkrqNw_1	R_25XQUsv31bkrqNw	41	6.0	3.125	1	0	I think this world is full of hate and i don't understand it. Why do they hate us? Why are they killing innocent people?And Donald trump isn't going to make anything better. He shows people hate and we might have even more terrosist coming to America. America should show people how to love. America acts like the victim but we have fault as well. There is no country that is right or wrong we are all human and we are all imperfect. The only king we should listen to is God. A lot of these presidents and kings of our countries think there god. We should humble ourselves and just love. Put ourselves in other peoples shoes.	sadness	2	2	2	23	12000	5.0	4.5	3.0	5.0	4.5	4.571000000000001	2.571	4.428999999999999	4.428999999999999	117	213	0.13043478260869565	0.10869565217391304	0.043478260869565216	0.06521739130434782	0.021739130434782608	0.15217391304347827	0.17391304347826086	0.15217391304347827	0.08695652173913043	0.06521739130434782	0.0	2.7989431023930984	2.7847719341684636	medium	medium	An essay about the article 41, written by a 23 years old hispanic or latino female, with a high school diploma, with an income of 12000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: sadness.
R_3qDw2H978H7qwvX_5	R_3qDw2H978H7qwvX	381	5.5	3.375	1	0	People working in Financial institutions or banks should be honest and do what is morally right. Workers who opened fake accounts should be fired, that is unethical. No one would be expecting such a huge scam at Wells Fargo. I am deeply saddened, I have an account with Wells Fargo. I have to be paying close attention to my account, one never knows when something will go wrong.	sadness	2	6	1	38	59000	7.0	7.0	4.0	7.0	7.0	4.428999999999999	3.143	4.714	4.857	68	214	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.26666666666666666	0.0	0.2	0.13333333333333333	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.0	2.3809171951449084	2.660084451421246	low	medium	An essay about the article 381, written by a 38 years old white female, with a four year bachelor's degree, with an income of 59000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: anger, sadness, disgust, joy.
R_3wr4CIeY7F2sP73_1	R_3wr4CIeY7F2sP73	33	1.167	2.25	0	0	Check out this article.  Remember I was telling you the other day about that man from the bank who approached me in the market?  He was asking about my savings plan and long and short term goals.  He also asked about my mortgage.  I bet he has the same pressures as the bank workers in Pennsylvania.  So shady!  I would never want to work under that kind of pressure.	sadness	2	6	1	42	105000	6.0	6.5	3.0	6.5	2.5	3.714	2.4290000000000003	4.714	4.714	69	215	0.16666666666666666	0.0	0.16666666666666666	0.25	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.08333333333333333	0.0	2.454238525812472	2.4436620862600065	low	low	An essay about the article 33, written by a 42 years old white female, with a four year bachelor's degree, with an income of 105000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay, according to the NRC lexicon, are: fear.
